Name,Label,Corrupted,Accuracies,Trials
ebbeca9392e0e1e86baf037302fa8560dea7c321e530f4a5a4463cfea66c85a9,0,False,1.0,1
Sourceforge_7281.exe,0,False,1.0,1
CNET_104346.exe,0,False,1.0,1
BHLfroQK5gUuSxhR7E38,1,False,-1.0,1
fHWo9xSpPTFNQ4bRYgXE,1,False,-1.0,1
Sourceforge_7254.exe,0,False,1.0,1
Sourceforge_3743.exe,0,False,1.0,1
g8SPzdprqbEL0atTBjvM,1,False,-1.0,1
aa1409dca75273726d3c326329250f0b895586b5fc3191c145c7a01370e96e95,1,False,-1.0,1
Sourceforge_4490.exe,0,False,1.0,1
CNET_102510.exe,0,False,1.0,1
e7508199160aa30b2183116530a41d0d900010adf83114a8502509980aa71d35,1,False,-1.0,1
CNET_103697.exe,0,False,1.0,1
Sourceforge_3967.exe,0,False,1.0,1
CNET_104055.exe,0,False,1.0,1
A4i9wPlygmMQK2ftbXaI,1,False,-1.0,1
540.exe,0,False,1.0,1
707c1a537f1acf02965e452573c9d4efe587e945fe15c68629d2828b381562f5,1,False,-1.0,1
Sourceforge_5264.exe,0,False,1.0,1
CNET_24317.exe,0,False,1.0,1
Sourceforge_4213.exe,0,False,1.0,1
Sourceforge_2829.exe,0,False,1.0,1
J06r72X4nl18dWzuxPmw,1,False,-1.0,1
1196.exe,0,False,1.0,1
hATF04dxIqGvZSkmK8ru,1,False,-1.0,1
5f596218f6c873fb8158f0c62b8fd1fb913e5adacf36d2be0b888cf360b67e78,1,False,-1.0,1
23ce738eacac99818f15c8b453a6de4406f1512b0dbcc1acc3563e02a4eebfcf,1,False,-1.0,1
fwC3QFVbKxvhS02mnTWe,1,False,-1.0,1
954.exe,0,False,1.0,1
b308f116cf5b99f71379a6adfb5aa73b4673f32233773dc9588b432bcb2a3968,1,False,-1.0,1
Sourceforge_4800.exe,0,False,1.0,1
CNET_19321.exe,0,False,1.0,1
Sourceforge_6412.exe,0,False,1.0,1
Sourceforge_87.exe,0,False,1.0,1
CNET_241653.exe,0,False,1.0,1
700.exe,0,False,1.0,1
e62adb622c69c89b41b4800cc347a5e017a1c086cab693917f6ae40fcff09fcd,1,False,-1.0,1
Gjl3p5gNZxYU7uQH9hSf,1,False,-1.0,1
29ae907901b116a8d656672706e9f3f9467c84c914c47a65176c6a2e9a428ffe,0,False,1.0,1
4ZVUhT8gufvReG2XS51w,1,False,-1.0,1
CNET_234974.exe,0,False,1.0,1
bzmIweixPWfjVQXhO3r4,1,False,-1.0,1
Sourceforge_1462.exe,0,False,1.0,1
8d2e797d19c2988c3a18a7d4fd765c03cf1634df5738be1260586195bf232046,0,False,1.0,1
2pYN8FCaQDlyRA7xOWsP,1,False,-1.0,1
huxoHMisNFnSU7I9tGkD,1,False,-1.0,1
4Nxt0uDWz8f6YpPqCTM5,1,False,-1.0,1
CNET_245648.exe,0,False,1.0,1
cpdsREmet3FyD1oYZVIn,1,False,-1.0,1
5G6DcQgmuSxOaAEhb4UL,1,False,-1.0,1
Sourceforge_1207.exe,0,False,1.0,1
CNET_34416.exe,0,False,1.0,1
gGfFjZ8Xab24eQ6zADN1,1,False,-1.0,1
CNET_233318.exe,0,False,1.0,1
52b1798b24f44aade3b7b1c35b1c34e81bb5064050eb5587668520184aa20f06,1,False,-1.0,1
4vr2yUw5PiEgN6BaWRho,1,False,-1.0,1
beccf2cd9fe3e533107275da58030591300730571477dfee6ab7bbfecc1ceb5c,1,False,-1.0,1
Sourceforge_2651.exe,0,False,1.0,1
347000b13d2d39962589cc7fb737e848c974d913e8c832b58911d1edf00d1bca,1,False,-1.0,1
1950.exe,0,False,1.0,1
5c48c895afc5a7c0e514bebd50cb7b279da7d06328d370682cf542316bbc1115,1,False,-1.0,1
Sourceforge_7328.exe,0,False,1.0,1
f4hl1vpn5dxIG76VQMzL,1,False,-1.0,1
bb9f602ad96cbe273388a0693171c3973e1353bef3ceff859abf378ee3ec09f1,1,False,-1.0,1
fe714e0c9393bc3bba151c62ef0050b857e70653da44ba5895a4e72165461808,1,False,-1.0,1
a39b80fa79c9ab4b5c7cf1e60a0fc440a9b63ecd77a407d6764c7dde650ea5f4,1,False,-1.0,1
Sourceforge_4208.exe,0,False,1.0,1
11f8c93b03a92436eff07c8ab4bfaea6cc581b9a94f8a92bc328ad1b5a243f09,1,False,-1.0,1
CNET_102327.exe,0,False,1.0,1
Sourceforge_6111.exe,0,False,1.0,1
b86918c8d76faa2639ec74ef975f768c6e703b728b46fa7e1a376bad59e869ef,1,False,-1.0,1
1234.exe,0,False,1.0,1
Sourceforge_2096.exe,0,False,1.0,1
c612bc677b5c502c734dfbdb8a3d262789309a07648e7df2cca135d90d04d13f,1,False,-1.0,1
CNET_244145.exe,0,False,1.0,1
jKs2xGwT7nCOQ5hYraFU,1,False,-1.0,1
Sourceforge_6191.exe,0,False,1.0,1
Sourceforge_5923.exe,0,False,1.0,1
GuX78SzhflmoDd6CTHyP,1,False,-1.0,1
70266befcccec585ea95f597420c4884e2fc8ebc80ea8a5da372e304f3c25c3a,1,False,-1.0,1
CNET_238951.exe,0,False,1.0,1
c2faba5e68fb1413ddf46d0173c7fa46a4b54e0000e8039a68e6395461192d88,1,False,-1.0,1
CNET_201563.exe,0,False,1.0,1
dd922f35ba8f4b1d6519f6c715527116d83028aa2520a6a13928f9d3104fc4e2,1,False,-1.0,1
Sourceforge_6481.exe,0,False,1.0,1
4f5eefda763b16ac658210fe3304144e469b6b80f4f538669202a50ea8f62aee,1,False,-1.0,1
8985af16c4e8d7a7e1376ca35d4ea2e53534cccee246c8a9a56507c307e1b6da,1,False,-1.0,1
Sourceforge_5753.exe,0,False,1.0,1
CNET_221979.exe,0,False,1.0,1
1174.exe,0,False,1.0,1
CNET_218394.exe,0,False,1.0,1
1595.exe,0,False,1.0,1
2Ep7f84CvJDn9NwMHBPK,1,False,-1.0,1
K1uNd32tY7mzU4Phs0EQ,1,False,-1.0,1
DSWecTduKPtZNQoVR8qh,1,False,-1.0,1
Sourceforge_5937.exe,0,False,1.0,1
691.exe,0,False,1.0,1
5d4bee6f5bb0d02b980f21c2ae731bd12d5de2e2810058e6098fc888a7cc6f7b,1,False,-1.0,1
EqsrNxCPLfbYMlyUe9o4,1,False,-1.0,1
anbzmJ7dC1EM3B9QcPDv,1,False,-1.0,1
Sourceforge_2850.exe,0,False,1.0,1
2yeOFAbBQo7CIL9WzJP6,1,False,-1.0,1
cxJTRtq09SOw2YZE5HjC,1,False,-1.0,1
Sourceforge_897.exe,0,False,1.0,1
arLmM96FqgZI14jVDNCl,1,False,-1.0,1
357.exe,0,False,1.0,1
9d50a4f9ce524d40bbd02d6e5d8a24bca6b1005065add4bafc69ba198695506d,0,False,1.0,1
Sourceforge_3993.exe,0,False,1.0,1
Dsg96OKfZAq5ynarhiwT,1,False,-1.0,1
c7ea3b2dbb24fe0e79ce3c0da9c46a432ae81d319ed4054136c2eaee369c9ec7,1,False,-1.0,1
4wyQxRhbPCgjpkfWMNV6,1,False,-1.0,1
420.exe,0,False,1.0,1
gUtJqTPNrOZIkcl4162e,1,False,-1.0,1
Sourceforge_7394.exe,0,False,1.0,1
5d3017d4878e28f04f39fe176de060a002b3f4752644eeb98f04ee2593d259db,1,False,-1.0,1
cZJAl4tyThQ59MFEsvnR,1,False,-1.0,1
061e97793668ed2496b08168720e018a33ec32f158be2960422f81a99567a927,1,False,-1.0,1
2401.exe,0,False,1.0,1
1KozfUh5ri3ngNCGH098,1,False,-1.0,1
3e05ff2ce8fce33891461eaafb8a920f9e7f8cbb1b430e137ed3923718187e58,1,False,-1.0,1
1744.exe,0,False,1.0,1
Sourceforge_2241.exe,0,False,1.0,1
6719c0eecd26a1f435351d8f8ebb77798126c348f8b3e1ad4f13d660240709e8,0,False,1.0,1
Sourceforge_2263.exe,0,False,1.0,1
Sourceforge_1973.exe,0,False,1.0,1
98e6cd3f1df9e0765b73ed26d1a0366f1ba0af4aab1ae39505edb57dc08c2898,1,False,-1.0,1
BsouwtiGC4ULQcRpOWh0,1,False,-1.0,1
1c737355b6b3748233c3c589450eadbb9cb9e1e56c3bf74446a5e25e3b192811,1,False,-1.0,1
CNET_265285.exe,0,False,1.0,1
85rKfZbF1SIhMdjmux2N,1,False,-1.0,1
ca188c6bf455b7a4d3399c45ae96633227b92e6c0f0c0304a463b15035dd5bd0,1,False,-1.0,1
KCtoQWB0q1d9wUF8bHxp,1,False,-1.0,1
CNET_16690.exe,0,False,1.0,1
2062.exe,0,False,1.0,1
Sourceforge_2594.exe,0,False,1.0,1
e24e9b04c7f2f50da89c36779bc0f9a17e55755845c0c4fc33d25d2cbb912a0d,0,False,1.0,1
CNET_233838.exe,0,False,1.0,1
8b8716f706607fc8f3012e6ec850a4c5dbe985be0f572d7279cf89466c756c59,0,False,1.0,1
d9a39b4ef451806c38101299c7ca8453a4711ce4c629666a0ae8f9cde1b87165,0,False,1.0,1
0XsnKFjqPQxzCf81DvWp,1,False,-1.0,1
890e94a7892d1b248472f1082070bc5f310234ed96f15a5103e99297d638a519,1,False,-1.0,1
e25550bfd033e8ea1bf072e037b5298e316c707d963d17e7f6b800b7628613e8,1,False,-1.0,1
softonic19.exe,0,False,1.0,1
Sourceforge_5266.exe,0,False,1.0,1
gvtDf5RS9hjuPWTOlZdn,1,False,-1.0,1
Sourceforge_7747.exe,0,False,1.0,1
f9b6c1b510aa3ea7b766d5de80cb912b3b27c7786dccdd7b1d9c87e206160a89,1,False,-1.0,1
5vOCHATJsXhoGSbrteLi,1,False,-1.0,1
Sourceforge_5573.exe,0,False,1.0,1
Sourceforge_5242.exe,0,False,1.0,1
af1d459e400011cf561f86ecab4edab25fe73afa90233fb1fb7cb0659dcbe96e,1,False,-1.0,1
bffe4a7035c40b00e46a68b30086897014c3cdda84ede667fa523532dd9a8d56,1,False,-1.0,1
Sourceforge_2678.exe,0,False,1.0,1
583.exe,0,False,1.0,1
1600.exe,0,False,1.0,1
7DU2vQMzELbKx3tBjg9O,1,False,-1.0,1
CX0MIjV2tcDYflABqL4J,1,False,-1.0,1
f3b09d870c9755bb49190b83790243d939d69090272740fde3a3c448485683f6,1,False,-1.0,1
043a00675809c59ddeffb33203e0fae3fcc778a4611d348bf8abad18574b74e3,1,False,-1.0,1
Sourceforge_6714.exe,0,False,1.0,1
j2wLH4fBoVF7rJK0ks5t,1,False,-1.0,1
Sourceforge_4520.exe,0,False,1.0,1
1yIvRAMqz0K6xXPBZfQ8,1,False,-1.0,1
4Ugfa1zIRAGubSCl8yNF,1,False,-1.0,1
DrSkvafcTm2A4BNzdVUt,1,False,-1.0,1
Sourceforge_5629.exe,0,False,1.0,1
1256e949344015ed24bb15ce75401fd6eaafcf6c26cb6acc408702693b1c5a97,1,False,-1.0,1
Sourceforge_4535.exe,0,False,1.0,1
ccc0cea19392121d029bcf425ed2715ba0814fd442e45d36a5dd7be7b195ad2f,1,False,-1.0,1
Sourceforge_5827.exe,0,False,1.0,1
CNET_254893.EXE,0,False,1.0,1
2d5823e47a76ecf8eece6cefd85885098687ae9f0cd4c51729920df84f4fdb56,1,False,-1.0,1
CNET_20977.exe,0,False,1.0,1
5a7400ea9e8fd51519123c5c47f2b9db94ebb62546c8a5054d269e5024066e57,1,False,-1.0,1
c0eea7e8b6d31d1aa2be011fe995c5a4dc97870510b133cd79641e70fd1d84ec,1,False,-1.0,1
Sourceforge_5867.exe,0,False,1.0,1
Sourceforge_6918.exe,0,False,1.0,1
Sourceforge_7686.exe,0,False,1.0,1
FwXLJhKd382fCi4umt0O,1,False,-1.0,1
1729.exe,0,False,1.0,1
9b5cf968e994bfd4bd2d0fa4e5fc65730f4c31a15b965428f90c63a1188b595c,1,False,-1.0,1
Sourceforge_6068.exe,0,False,1.0,1
Sourceforge_2606.exe,0,False,1.0,1
hNuROkBgEDG4UqSnZ8ir,1,False,-1.0,1
2374.exe,0,False,1.0,1
Sourceforge_101.exe,0,False,1.0,1
Sourceforge_6364.exe,0,False,1.0,1
CNET_241511.exe,0,False,1.0,1
Sourceforge_588.exe,0,False,1.0,1
Sourceforge_4792.exe,0,False,1.0,1
CNET_18815.exe,0,False,1.0,1
CNET_105305.exe,0,False,1.0,1
Sourceforge_1948.exe,0,False,1.0,1
CNET_234970.exe,0,False,1.0,1
6tzeYCoEGkvdJ4WwSKsu,1,False,-1.0,1
0pTO4SVnWDehgUlYBAvq,1,False,-1.0,1
1b7df1fb6f428451a8920743e3bb8a9d3d5c1d3725774c473a661b5f6817db4a,1,False,-1.0,1
5.exe,0,False,1.0,1
df7c986400218dcf5ed51d86b09b921916e0b259c1cca21625334b0470298356,1,False,-1.0,1
9ab43d2a2ac91300d330b4adc50c9620664eb8f9b86f7891598e7699c843fcba,1,False,-1.0,1
471.exe,0,False,1.0,1
Sourceforge_1306.exe,0,False,1.0,1
1045.exe,0,False,1.0,1
Sourceforge_464.exe,0,False,1.0,1
28b2b2e2d81bc01f164c73cc022117e0528ab4453ca3d66f3c290ed2295225fd,1,False,-1.0,1
Sourceforge_260.exe,0,False,1.0,1
b4a13d579c367f64c35555628c0386cca34afc9ac0de28d4949ca37328f6b8b4,1,False,-1.0,1
52def964142be6891054d2f95256a3b05d66887964fcd66b34abfe32477e8965,0,False,1.0,1
Sourceforge_2486.exe,0,False,1.0,1
Sourceforge_7112.exe,0,False,1.0,1
Sourceforge_5344.exe,0,False,1.0,1
Sourceforge_2740.exe,0,False,1.0,1
0ZHV6acpJ9KkAWPjEI71,1,False,-1.0,1
DJ1XTklKAM6d2YfigaQb,1,False,-1.0,1
iDRvFW2NMeUKrPh5m34V,1,False,-1.0,1
9bf3e03078ec1400fc3fedc383b3ceded784039ba7893721b2936fd72b2c3266,1,False,-1.0,1
Sourceforge_1407.exe,0,False,1.0,1
65136d81d264e54aba742bbc887dd6aae13bced4c4ad228f336d5bf73c1dfb57,1,False,-1.0,1
5WnxJVpkOyamGetXzP90,1,False,-1.0,1
ee102ec0d321545720278ecb240c48288aa5a0024cad187b9d66f72ecd7608a4,1,False,-1.0,1
CNET_12001.exe,0,False,1.0,1
DReqVt7Hxa5plh8v0QP9,1,False,-1.0,1
CNET_102996.exe,0,False,1.0,1
309b24f60cf6921b901f9cdae6b878f9204cc0c0533a88842c386575a73595d4,1,False,-1.0,1
Sourceforge_1084.exe,0,False,1.0,1
EJexdbnNPfwsgUp4GCQD,1,False,-1.0,1
0bjN3Kgw5OATSreRmEdi,1,False,-1.0,1
D9a2IwAvGMqeYilJ71gU,1,False,-1.0,1
ac25fd6d32db135a0e85645337794cd21f2952cbde4bfb2e43ffb6579a8827b1,0,False,1.0,1
CNET_38164.exe,0,False,1.0,1
CNET_208532.exe,0,False,1.0,1
590.exe,0,False,1.0,1
ATr6NemOyI2KF0w48BR5,1,False,-1.0,1
b4bcfd1707b682c15d19c76a21642a6581d478f056342b21acfd10d8ef891975,1,False,-1.0,1
ANPyxi13XKGvsF5zlQqW,1,False,-1.0,1
fnQdUL3759Yoik6sFA1w,1,False,-1.0,1
5557f65b4b69c3e332f244dd0138fa4620f78abaeed6230ee1c1d0bdfcd1ef57,0,False,1.0,1
29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6,0,False,1.0,1
CNET_103635.exe,0,False,1.0,1
069b646d91dd7add9519a69335cb5480134de6c9a6696d66a9c3b81fc4c1b2fe,1,False,-1.0,1
Sourceforge_7115.exe,0,False,1.0,1
Ee9al8AhjSKcZzxyRDw3,1,False,-1.0,1
8wsldXc6EzeFC4TNn7Lk,1,False,-1.0,1
Sourceforge_2322.exe,0,False,1.0,1
Sourceforge_36.exe,0,False,1.0,1
1453.exe,0,False,1.0,1
CNET_43650.exe,0,False,1.0,1
Sourceforge_1056.exe,0,False,1.0,1
e65UwgD2OfTtXkA8GluM,1,False,-1.0,1
Sourceforge_3767.exe,0,False,1.0,1
Sourceforge_1498.exe,0,False,1.0,1
Sourceforge_6240.exe,0,False,1.0,1
484.exe,0,False,1.0,1
Sourceforge_5446.exe,0,False,1.0,1
CNET_207737.exe,0,False,1.0,1
Sourceforge_2000.exe,0,False,1.0,1
Sourceforge_5120.exe,0,False,1.0,1
e43b460eda0cc7bdde456b4109b62bd28aa895f6144ed3dea2aed1877d4763a9,1,False,-1.0,1
CNET_235425.exe,0,False,1.0,1
c571ef7f4abbf2ee392da6f0691c0601c13caea1bf4ec1ebbf487cf0cdab42ae,1,False,-1.0,1
Sourceforge_438.exe,0,False,1.0,1
Sourceforge_4129.exe,0,False,1.0,1
89d8b96185af5578d4bff6c2b480a18316a550703379b95687a14642e4a0eed5,1,False,-1.0,1
Sourceforge_7037.exe,0,False,1.0,1
5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952,0,False,1.0,1
5e7a38f0b3590df5e5476eee02ca0bfe015beedfc1663a85d72d888604fefcc3,0,False,1.0,1
CNET_220138.exe,0,False,1.0,1
Sourceforge_1582.exe,0,False,1.0,1
Sourceforge_3877.exe,0,False,1.0,1
Ao2BOaDcrdZ8xLJt4Xes,1,False,-1.0,1
5NAQh3w9SULO24RtEM6b,1,False,-1.0,1
fIGuejtwV8C3bQ6FEnoO,1,False,-1.0,1
75yjfqgYnbkFS4xd2mWN,1,False,-1.0,1
Sourceforge_4733.exe,0,False,1.0,1
CNET_261103.exe,0,False,1.0,1
209d3eb1734c2f365bb752613949e291f3b33e8c882b6e46d25bd4c6e051229c,1,False,-1.0,1
65d0141e3b13d0e983015853affd1af79a10cdc8dde8521160195927d396ab44,1,False,-1.0,1
20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78,0,False,1.0,1
IfzlswKZpUR0HqPJM1d8,1,False,-1.0,1
bcPYJlirNt5k8ye90UOE,1,False,-1.0,1
5cbf8078983a13d7aecedf195ebee5d7ee9343063ea418b309c2e6936f71a435,1,False,-1.0,1
475.exe,0,False,1.0,1
e26df2b9f3a4848244e4e68070021f3fcb77da9782ec6d4440924a95ab762508,1,False,-1.0,1
Sourceforge_2376.exe,0,False,1.0,1
Sourceforge_2200.exe,0,False,1.0,1
ghtBsXwAKYrkLy76bPR9,1,False,-1.0,1
1225.exe,0,False,1.0,1
CNET_204204.exe,0,False,1.0,1
CNET_220645.exe,0,False,1.0,1
6603aa901f9f5a869f251ad053301296ad87a34fa60be41f4eb43aa6e3973014,1,False,-1.0,1
Sourceforge_2480.exe,0,False,1.0,1
CNET_220859.exe,0,False,1.0,1
00e02cb453b91d21223cd2578a9e3adcc7c9c6f72f90220bd750a0380a064217,1,False,-1.0,1
9RaVK3pIfnECFNAkvST6,1,False,-1.0,1
CNET_233902.exe,0,False,1.0,1
j7EMTLk2BV1upcU9tgqa,1,False,-1.0,1
4c9fdd40928578f5eb4083dccd04507fc6a55a99279a769f95b5ff682f56a78f,1,False,-1.0,1
224.exe,0,False,1.0,1
d2cf93e069c3bbafa5ec7b80070a030d49ef10886d0f30d9c77005d162dc8a3f,1,False,-1.0,1
HiXUclzIL2rEutjB74Nm,1,False,-1.0,1
c8609f38d0cd2059235d1cc395e653207bf6556aa7f3a54855feab137dc5f40f,1,False,-1.0,1
Sourceforge_1481.exe,0,False,1.0,1
Sourceforge_7211.exe,0,False,1.0,1
Sourceforge_3842.exe,0,False,1.0,1
CNET_261454.exe,0,False,1.0,1
354c1e6e10b27dc2c34a8a411e4623076891f8f49bd3777e9f4ea15d688fa07b,1,False,-1.0,1
Fsjef4CM3N5ROl1kaVZh,1,False,-1.0,1
48bc74dbf428f8864d27db1c2f1f98b864ab661b7ce97c9831ba015137b65b63,1,False,-1.0,1
Sourceforge_1099.exe,0,False,1.0,1
80e707ba49d17a0bc614b2acbfe114c17d3192165ed462b70066bcdbb2b51d48,1,False,-1.0,1
JtevPL4ZkR8c0QVuyAni,1,False,-1.0,1
953.exe,0,False,1.0,1
ae1508ceb0faa2d4c1e4dc0a518258f6585e53386992baf9371f924fced86aae,1,False,-1.0,1
5de960e7854b7c4a66b0f079328175d67b63b77f1ad6730c2e82baf427af08b6,1,False,-1.0,1
Sourceforge_6457.exe,0,False,1.0,1
1697.exe,0,False,1.0,1
Sourceforge_5740.exe,0,False,1.0,1
CNET_237384.exe,0,False,1.0,1
CSkITPbvqspWu68laVJn,1,False,-1.0,1
Sourceforge_1159.exe,0,False,1.0,1
ef3b9e216a425c7ddac5085341c2b3869b77575af14ab7fb4e510df85a9d79b5,1,False,-1.0,1
a2cdf2f88d030bf7f02b63ff0f1f7c7cb92670f0f52a6029f8e95474b473f689,1,False,-1.0,1
Sourceforge_3437.exe,0,False,1.0,1
d3befb9b39a56d112e843a2f76ed25a10b81f7dca5876b9b1ff6d8b1d1b58559,1,False,-1.0,1
gpOUTtWIXsvLdewJmfY9,1,False,-1.0,1
e79Jn3ovuIV8FLKZsEG5,1,False,-1.0,1
atexryL75EAFchJOBMbg,1,False,-1.0,1
57w4VeFy3QZx8PNk1rv2,1,False,-1.0,1
48f7af95e72d1f2e197f300731487c84e075610d9d19e7f6927553d2fb1db33d,1,False,-1.0,1
Sourceforge_3989.exe,0,False,1.0,1
1984.exe,0,False,1.0,1
b639862b122a9f2a48e3304e87639905b23d7c09fe3657c61d189f8ae472fd43,1,False,-1.0,1
DG4J93jNTMdyKxPqUzHb,1,False,-1.0,1
362.exe,0,False,1.0,1
3ZLqxV7bTOWJm8BEtwCN,1,False,-1.0,1
CNET_217228.exe,0,False,1.0,1
1873.exe,0,False,1.0,1
Sourceforge_3777.exe,0,False,1.0,1
8fe31269d1acd87ef39cde0b6f82a8a5088bb526eb3e43e1adfde86392901490,0,False,1.0,1
Sourceforge_1164.exe,0,False,1.0,1
8251c57763a1b53db35cefd854c7db9e209c90aac79f57b2b846d44928b14f00,1,False,-1.0,1
2013.exe,0,False,1.0,1
197ecd7d2f2bdcb3f1b3320a87f9028ff4b49d287a17c3acf4714cd5b0cef89e,1,False,-1.0,1
Sourceforge_2905.exe,0,False,1.0,1
Sourceforge_4297.exe,0,False,1.0,1
CNET_102427.exe,0,False,1.0,1
CNET_22181.exe,0,False,1.0,1
Sourceforge_154.exe,0,False,1.0,1
1xquodIbFvtDVp6ASGin,1,False,-1.0,1
CNET_103039.exe,0,False,1.0,1
CNET_231387.exe,0,False,1.0,1
CTKbnhZkRy7AGstxePSd,1,False,-1.0,1
EgNwt0MbfVzBpRKyvsn2,1,False,-1.0,1
G9AfUZY5xLuDFISqKyQs,1,False,-1.0,1
Sourceforge_5150.exe,0,False,1.0,1
g9izZfbqECNJw7RojkIY,1,False,-1.0,1
ef181479e65456ef2712062694606a791f560c268e6e51d10ee5e2fb55abc741,1,False,-1.0,1
Sourceforge_5153.exe,0,False,1.0,1
751bc51b3bc8fdce19d58fb00e8012b00500d4cc88be0d866253a3ea6ee76cde,1,False,-1.0,1
c6aJtveQr9l5gsinVXRY,1,False,-1.0,1
CNET_255176.exe,0,False,1.0,1
CNET_238385.exe,0,False,1.0,1
616b4570e48e596ca8055874b4f5bb0015407bb4ae1916fc40a7b1c99dc84df0,1,False,-1.0,1
Sourceforge_6253.exe,0,False,1.0,1
12577c0565fdbf8fc2c45876755600364d196ea4a69692a0dc13b201000f124f,1,False,-1.0,1
8896ad8d769cc6181196b4042f78f9d13a4919669e52841c2cfb932d4b47a8ba,1,False,-1.0,1
Sourceforge_4957.exe,0,False,1.0,1
CNET_32389.exe,0,False,1.0,1
9cc6d3bbf9d3ee9d0333127e3a0ded4542f6644a8554585e90998e60c25a81a7,1,False,-1.0,1
avKCprtmoRuXSeDNi5HU,1,False,-1.0,1
5p2yY0MvAQGXSIuocmbn,1,False,-1.0,1
CNET_37507.exe,0,False,1.0,1
Sourceforge_1936.exe,0,False,1.0,1
935.exe,0,False,1.0,1
1UfOQcbmP40I298aeCpJ,1,False,-1.0,1
CNET_245399.exe,0,False,1.0,1
1929.exe,0,False,1.0,1
988.exe,0,False,1.0,1
Sourceforge_5328.exe,0,False,1.0,1
JCHgjkrcSn92i4RPzM1e,1,False,-1.0,1
cuVSJA3GBfz5Z0LEFsp9,1,False,-1.0,1
Sourceforge_3477.exe,0,False,1.0,1
1723.exe,0,False,1.0,1
Sourceforge_1332.exe,0,False,1.0,1
Sourceforge_3692.exe,0,False,1.0,1
CNET_245396.exe,0,False,1.0,1
CNET_110295.exe,0,False,1.0,1
CNET_103266.exe,0,False,1.0,1
BXrPSmlKvMJz1guqHFLa,1,False,-1.0,1
CNET_21540.exe,0,False,1.0,1
boI83f2ylvkV9ag7NDxm,1,False,-1.0,1
Sourceforge_1798.exe,0,False,1.0,1
Sourceforge_7851.exe,0,False,1.0,1
Sourceforge_7457.exe,0,False,1.0,1
Sourceforge_6334.exe,0,False,1.0,1
Sourceforge_3486.exe,0,False,1.0,1
669dfde741b775b86413a2b00bc53610cc6bfeb18b313e6d3488a76673dca03e,1,False,-1.0,1
1b3feab547c227fce46787527a728a57b05f236dc7f3be77bade5b9e661017b4,1,False,-1.0,1
453a9608957ab4db4a63e028f74133011161e63c1539839bd437e059a1078251,1,False,-1.0,1
1748.exe,0,False,1.0,1
CNET_240605.exe,0,False,1.0,1
79d3d697df8d4a1522c0fbe25ef72e52a1357ea9cd1401ace8321614bcde5335,1,False,-1.0,1
iWkQeLjbAGmI4onsrZNU,1,False,-1.0,1
Sourceforge_533.exe,0,False,1.0,1
DnSqtl6oksRxOwP8g0AM,1,False,-1.0,1
CNET_259855.exe,0,False,1.0,1
eu3NlqHJxfOcWkZIR87P,1,False,-1.0,1
180a6e9aa80734acdcbb0c78954d7226d3fcca60421a81b6fff828bf79e84169,1,False,-1.0,1
aIB1DcJ893RjpdgMELfy,1,False,-1.0,1
CNET_8990.exe,0,False,1.0,1
Sourceforge_4930.exe,0,False,1.0,1
2pwjzv6eGEb8QmHPfxSc,1,False,-1.0,1
1af65e47992b406fb9167221301abe0aa8d65528abbc10380f1059b0a1487111,1,False,-1.0,1
cc030d31d11b97ba7fab52c958aabc85c6409df5d3ac21d6a1abbac5b1614f11,1,False,-1.0,1
Sourceforge_3382.exe,0,False,1.0,1
e0ce0e51ae38443b50deb94f8d74fb70a1143ae04020230f17cd567a04d0d82d,1,False,-1.0,1
HkOs92TnWjMz7cvmxENY,1,False,-1.0,1
Sourceforge_818.exe,0,False,1.0,1
d36281d33406998b762207c126aef47b927aeadf369b559b26d3c01bc206c540,1,False,-1.0,1
6052c399809ab174d76903fb8824418a8c5890f59564385434cd230f46087bfe,1,False,-1.0,1
Sourceforge_661.exe,0,False,1.0,1
2531af18c4b053aef8f16540c21ca45921fdb55e6ffc1b4d2bb9c96b885a2bbf,1,False,-1.0,1
6PbsWOHRu4JvYnqGzrdx,1,False,-1.0,1
d6826db4efd4aadc49c1974b4a81db2eacb329e327fcaf210710b695e585553b,1,False,-1.0,1
2QrbygLtTNwiOBfpoGCv,1,False,-1.0,1
IGX67kgpuNz8JD4Ciwd2,1,False,-1.0,1
526.exe,0,False,1.0,1
Sourceforge_7299.exe,0,False,1.0,1
softonic125.exe,0,False,1.0,1
48cfe8f660f8a96eacf89df4602bd93df87fd1220bcf6dd1321c6b89a78ce9e5,1,False,-1.0,1
hOuU4H27YSEGojD8aBQ6,1,False,-1.0,1
15fd3d69eb5da2ddc02c5c64cf8b123ba57e82e202e2a15fef056153deef647a,1,False,-1.0,1
1863.exe,0,False,1.0,1
f3J7wQUqnge80iyXuxsL,1,False,-1.0,1
iBT1K8E62rpmG73jN9VS,1,False,-1.0,1
Sourceforge_1646.exe,0,False,1.0,1
9a56582515a354f039b8950011e425ce1e178a213526715fdda7451e144ac65f,1,False,-1.0,1
softonic132.exe,0,False,1.0,1
Sourceforge_2797.exe,0,False,1.0,1
k4fumEIZvtlKUbJ32c0H,1,False,-1.0,1
